Ano;Território;Desemprego 25-34 anos;Desemprego 35-44 anos;Desemprego 45-54 anos;Desemprego 55+ anos;População com 1º Ciclo;População com 2º Ciclo;População com 3º Ciclo/Secundário;Pré-Escolar;População Empregada - Homens;População Empregada - Mulheres;População Empregada - Total
2018;Ponta Delgada;;;;;290.9;1125.0;1985.7;213.6;8369.0;7134.0;15503.0
2018;Ponta do Sol;;;;;600.0;;1000.0;;368.0;275.0;643.0
2018;Ponte da Barca;45.2;54.2;60.9;73.5;;;2900.0;;656.0;585.0;264.1
2018;Ponte de Lima;131.4;137.8;143.7;285.8;4800.0;5300.0;3050.0;;4060.0;3682.0;802.1
2018;Ponte de Sor;93.8;89.3;90.8;93.2;2600.0;;916.7;800.0;1136.0;1135.0;425.7
2018;Portalegre;143.6;139.6;149.4;153.6;2250.0;;668.8;;2060.0;1707.0;665.3
2018;Portel;39.6;47.0;40.5;48.8;;150.0;;500.0;286.0;329.0;203.8
2018;Portimão;505.6;553.8;558.5;575.2;390.9;1033.3;1068.2;410.0;7134.0;7096.0;2471.0
2018;Porto;2367.4;2513.6;3244.3;3812.0;253.2;733.3;683.4;266.2;46720.0;46522.0;12769.2
2018;Porto Moniz;;;;;250.0;;200.0;;96.0;191.0;287.0
2018;Porto Santo;;;;;600.0;;1750.0;;627.0;568.0;1195.0
2018;Porto de Mós;83.9;103.5;108.7;133.9;;;1250.0;;2765.0;1927.0;492.7
2018;Povoação;;;;;500.0;150.0;180.0;;390.0;410.0;800.0
2018;Proença-a-Nova;29.2;35.8;39.5;78.1;;;;;604.0;404.0;201.6
2018;Póvoa de Lanhoso;156.6;166.6;180.8;273.9;2300.0;3100.0;4150.0;2000.0;1586.0;1793.0;885.6
2018;Póvoa de Varzim;386.3;427.8;433.8;683.1;788.9;1960.0;1411.1;366.7;6071.0;5684.0;2177.2
2018;Redondo;37.3;44.8;43.9;64.1;;;2000.0;;519.0;325.0;224.9
2018;Reguengos de Monsaraz;90.5;85.8;101.8;94.1;850.0;;3300.0;;855.0;831.0;425.6
2018;Resende;130.2;130.2;175.7;156.8;2900.0;;550.0;;376.0;354.0;699.9
2018;Ribeira Brava;;;;;1050.0;;5800.0;;754.0;714.0;1468.0
2018;Ribeira Grande;;;;;420.0;620.0;418.2;266.7;2902.0;1647.0;4549.0
2018;Ribeira de Pena;30.3;49.5;56.8;115.3;600.0;;850.0;;693.0;346.0;284.0
2018;Rio Maior;72.6;82.4;89.2;90.0;320.0;;2466.7;300.0;2524.0;1994.0;374.9
2018;Sabrosa;40.3;45.5;72.8;97.8;;700.0;1300.0;;426.0;419.0;291.4
2018;Sabugal;63.9;52.2;72.6;63.9;;;725.0;750.0;631.0;902.0;297.5
2018;Salvaterra de Magos;154.3;194.8;209.8;250.2;633.3;566.7;942.9;700.0;1545.0;1238.0;916.9
2018;Santa Comba Dão;44.6;49.1;71.4;100.0;;1700.0;390.0;;658.0;629.0;299.0
2018;Santa Cruz;;;;;842.9;;1028.6;400.0;3252.0;2168.0;5420.0
2018;Santa Cruz da Graciosa;;;;;350.0;800.0;;500.0;338.0;261.0;599.0
2018;Santa Cruz das Flores;;;;;28.6;16.7;60.0;;201.0;142.0;343.0
2018;Santa Maria da Feira;756.8;874.6;1058.8;1518.5;641.7;2028.6;1635.0;547.4;17299.0;11825.0;4685.8
2018;Santa Marta de Penaguião;67.1;73.8;101.4;156.5;;;600.0;200.0;210.0;253.0;441.3
2018;Santana;;;;;650.0;700.0;750.0;;186.0;307.0;493.0
2018;Santarém;280.0;294.0;300.8;363.1;493.3;3100.0;2144.4;644.4;5971.0;5741.0;1381.1
2018;Santiago do Cacém;122.2;156.8;151.7;234.6;900.0;;1485.7;1450.0;2049.0;2355.0;727.0
2018;Santo Tirso;365.8;480.9;657.8;1125.5;1125.0;1525.0;1050.0;916.7;8019.0;7197.0;2920.3
2018;Sardoal;19.3;29.5;29.2;32.3;;;;;131.0;185.0;129.1
2018;Seia;145.4;144.2;165.9;201.3;;;;800.0;1510.0;1693.0;773.3
2018;Seixal;939.8;1133.5;1060.6;1350.5;534.8;1811.1;1862.1;276.9;9128.0;7033.0;4895.2
2018;Sernancelhe;47.9;44.0;44.8;51.3;;;;300.0;411.0;303.0;228.9
2018;Serpa;141.7;140.3;160.2;156.5;;2100.0;800.0;;902.0;822.0;698.7
2018;Sertã;75.3;85.1;89.8;98.7;;;2350.0;650.0;1241.0;1093.0;409.8
2018;Sesimbra;235.9;321.8;299.3;320.5;1333.3;3200.0;4050.0;550.0;2410.0;2160.0;1282.9
2018;Setúbal;760.2;902.6;846.2;1132.0;672.2;1291.7;5700.0;335.0;10578.0;8535.0;4030.6
2018;Sever do Vouga;37.4;35.2;35.2;96.7;;;3300.0;;1278.0;830.0;231.3
2018;Silves;194.8;217.7;212.2;238.7;516.7;1366.7;1187.5;200.0;3030.0;2390.0;950.4
2018;Sines;120.0;141.3;114.9;149.0;600.0;1400.0;2800.0;433.3;4326.0;1622.0;592.2
2018;Sintra;1741.3;2182.6;2376.8;2690.4;519.0;982.9;1596.3;340.7;29860.0;21763.0;9708.8
2018;Sobral de Monte Agraço;34.4;50.7;38.3;63.7;;;1400.0;400.0;817.0;569.0;204.5
2018;Soure;71.7;80.8;85.2;128.0;;1900.0;1500.0;1800.0;812.0;1093.0;428.3
2018;Sousel;31.7;34.2;31.8;31.7;;;225.0;;315.0;298.0;149.1
2018;Sátão;87.5;81.5;92.8;170.3;;;4600.0;;686.0;658.0;485.3
2018;São Brás de Alportel;38.3;43.3;47.4;37.2;;;;450.0;885.0;698.0;183.7
2018;São João da Madeira;123.0;147.0;138.0;193.8;;;1466.7;;5317.0;5048.0;678.9
2018;São João da Pesqueira;45.9;39.1;37.3;44.6;;700.0;1600.0;;532.0;429.0;206.6
2018;São Pedro do Sul;108.0;119.0;117.9;196.2;;2600.0;2750.0;;918.0;1128.0;641.3
2018;São Roque do Pico;;;;;400.0;250.0;300.0;;299.0;185.0;484.0
2018;São Vicente;;;;;;50.0;1100.0;;257.0;227.0;484.0
2018;Tabuaço;75.8;59.1;85.7;128.7;;;166.7;;255.0;241.0;410.4
2018;Tarouca;88.6;89.9;133.4;146.8;;;650.0;333.3;653.0;351.0;524.3
2018;Tavira;103.3;120.1;117.8;162.3;900.0;1350.0;4050.0;185.7;2446.0;2494.0;539.3
2018;Terras de Bouro;49.9;50.8;76.8;68.0;;;1800.0;;433.0;517.0;278.3
2018;Tomar;185.3;195.3;212.5;238.3;2033.3;2250.0;3825.0;1100.0;2700.0;2707.0;962.4
2018;Tondela;101.8;104.6;108.8;162.7;2800.0;;3500.0;;2829.0;2756.0;547.6
2018;Torre de Moncorvo;62.8;59.8;85.2;101.1;;;3100.0;;471.0;474.0;357.1
2018;Torres Novas;143.2;156.3;160.3;175.7;2000.0;1566.7;2880.0;320.0;3676.0;3102.0;735.1
2018;Torres Vedras;337.2;473.7;485.0;541.0;542.9;966.7;1740.0;722.2;9135.0;7399.0;2062.5
2018;Trancoso;34.9;28.8;31.4;53.4;;;;;757.0;614.0;184.4
2018;Trofa;195.0;230.6;341.0;544.1;2500.0;1800.0;1230.0;457.1;7438.0;4482.0;1437.1
2018;Tábua;55.3;54.4;82.3;113.1;;1600.0;2900.0;;1261.0;1387.0;368.3
2018;Vagos;96.0;93.0;82.0;122.9;;2000.0;1460.0;;2660.0;2167.0;439.3
2018;Vale de Cambra;65.7;87.3;83.8;151.9;;;3350.0;2700.0;3800.0;2441.0;432.7
2018;Valença;61.1;73.3;96.5;120.8;750.0;;3500.0;;1424.0;1477.0;389.2
2018;Valongo;781.1;1003.9;1185.8;1396.3;957.1;1628.6;1994.1;607.1;7850.0;5424.0;4803.0
2018;Valpaços;112.3;102.3;133.9;178.2;;;2800.0;1400.0;688.0;689.0;594.3
2018;Velas;;;;;;500.0;200.0;;430.0;364.0;794.0
2018;Vendas Novas;45.6;49.9;41.8;50.8;;1300.0;866.7;;1024.0;966.0;230.8
2018;Viana do Alentejo;33.8;39.2;39.5;38.8;;;700.0;500.0;339.0;295.0;173.8
2018;Viana do Castelo;375.8;370.6;388.8;655.6;1942.9;3250.0;1910.0;937.5;10612.0;8436.0;2033.6
2018;Vidigueira;61.8;66.1;59.2;68.3;;;900.0;800.0;310.0;340.0;306.8
2018;Vieira do Minho;102.4;118.6;155.2;184.4;;;2500.0;;627.0;561.0;630.5
2018;Vila Flor;54.7;70.5;94.0;91.8;;700.0;550.0;;339.0;367.0;343.4
2018;Vila Franca de Xira;655.7;825.3;731.7;983.6;500.0;1018.2;1200.0;521.4;14217.0;9319.0;3533.1
2018;Vila Franca do Campo;;;;;950.0;500.0;233.3;400.0;592.0;431.0;1023.0
2018;Vila Nova da Barquinha;36.2;37.1;24.8;30.9;;;1200.0;;229.0;275.0;157.5
2018;Vila Nova de Cerveira;30.9;43.9;47.6;63.7;;;550.0;;1746.0;1575.0;207.8
2018;Vila Nova de Famalicão;590.6;724.7;759.4;1230.7;787.5;3050.0;1488.0;419.0;21540.0;17026.0;3766.7
2018;Vila Nova de Foz Côa;41.0;39.0;51.7;52.7;;;2600.0;;451.0;396.0;208.2
2018;Vila Nova de Gaia;2899.8;3825.6;4901.7;5516.8;850.0;1190.0;1691.2;394.1;30241.0;22807.0;18741.3
2018;Vila Nova de Paiva;50.6;38.8;37.9;58.6;;;1400.0;;231.0;242.0;210.8
2018;Vila Nova de Poiares;30.8;37.5;48.4;58.3;;;2600.0;500.0;680.0;673.0;207.8
2018;Vila Pouca de Aguiar;74.0;81.2;114.3;178.6;;;3300.0;;935.0;570.0;519.3
2018;Vila Real;527.8;555.0;562.0;706.8;1920.0;1860.0;4840.0;3250.0;4445.0;4081.0;2613.0
2018;Vila Real de Santo António;123.6;135.7;122.5;160.3;1300.0;1400.0;478.6;333.3;1845.0;1785.0;598.2
2018;Vila Velha de Ródão;10.3;12.0;9.4;28.8;;;;;481.0;304.0;68.1
2018;Vila Verde;261.5;260.8;249.4;327.1;1725.0;1733.3;;1866.7;4063.0;3312.0;1303.1
2018;Vila Viçosa;54.6;53.9;60.6;44.7;;;720.0;700.0;947.0;523.0;265.0
2018;Vila da Praia da Vitória;;;;;166.7;377.8;2700.0;3000.0;1498.0;1010.0;2508.0
2018;Vila de Rei;10.4;10.9;8.8;11.2;;;350.0;;180.0;377.0;53.7
2018;Vila do Bispo;32.3;30.0;36.9;31.5;250.0;200.0;800.0;;748.0;679.0;144.3
2018;Vila do Conde;425.7;501.1;578.1;751.4;733.3;1600.0;3075.0;486.7;11471.0;7901.0;2554.4
2018;Vila do Porto;;;;;600.0;;250.0;;469.0;327.0;796.0
2018;Vimioso;23.5;30.2;24.9;42.9;;;;;193.0;244.0;143.2
2018;Vinhais;53.5;67.8;73.6;100.2;;;466.7;;285.0;279.0;329.4
2018;Viseu;667.9;757.2;652.8;865.1;1850.0;5600.0;4045.5;1612.5;11899.0;9440.0;3348.8
2018;Vizela;121.0;125.3;163.7;331.9;175.0;1200.0;452.9;280.0;2987.0;3422.0;828.4
2018;Vouzela;62.0;50.9;65.8;104.8;;;300.0;;633.0;1040.0;322.6
2018;Águeda;175.3;165.6;166.8;264.6;;1733.3;7750.0;933.3;7302.0;5897.0;882.7
2018;Évora;333.9;396.5;317.0;308.8;4400.0;2233.3;1184.0;454.5;7286.0;5888.0;1564.3
2018;Ílhavo;230.5;271.1;236.3;314.0;;1160.0;2100.0;1033.3;3291.0;3106.0;1180.9
2018;Óbidos;37.6;50.8;51.8;57.8;650.0;1100.0;1400.0;;1451.0;1257.0;226.2
2019;Abrantes;254.3;293.9;300.4;343.6;5700.0;800.0;1015.4;2900.0;3156.0;2722.0;1358.4
2019;Aguiar da Beira;24.1;21.4;20.8;50.0;;;;;429.0;447.0;133.1
2019;Alandroal;24.8;35.4;35.8;34.4;;;900.0;;300.0;289.0;156.8
2019;Albergaria-a-Velha;90.8;106.0;102.2;125.1;;;;475.0;4072.0;2474.0;485.9
2019;Albufeira;507.2;462.4;395.8;354.1;720.0;5300.0;1127.3;450.0;9203.0;8804.0;1911.9
2019;Alcanena;42.0;39.3;46.3;43.8;900.0;;5500.0;;1975.0;1520.0;201.5
2019;Alcobaça;181.5;187.8;197.2;300.9;2650.0;7100.0;2062.5;1433.3;6612.0;5619.0;1003.3
2019;Alcochete;78.8;89.2;103.3;105.3;2100.0;400.0;2433.3;280.0;2189.0;1781.0;415.3
2019;Alcoutim;4.4;7.6;7.1;11.4;;;200.0;100.0;124.0;185.0;35.5
2019;Alcácer do Sal;30.9;42.3;36.4;51.9;;;3200.0;700.0;991.0;901.0;190.7
2019;Alenquer;186.9;257.2;210.3;220.5;2150.0;2400.0;1787.5;1500.0;5721.0;3502.0;965.7
2019;Alfândega da Fé;44.5;34.2;50.8;62.9;;400.0;600.0;;174.0;136.0;215.7
2019;Alijó;94.5;88.0;115.1;182.1;;1000.0;1150.0;;684.0;691.0;513.8
2019;Aljezur;25.7;35.1;26.0;38.8;;;;;475.0;497.0;137.5
2019;Aljustrel;57.0;46.0;55.8;54.7;;800.0;1900.0;900.0;1110.0;614.0;252.7
2019;Almada;925.3;1175.1;1225.1;1555.8;524.0;1453.8;2205.3;277.1;9214.0;10555.0;5217.3
2019;Almeida;29.5;15.6;20.6;46.7;;1200.0;2200.0;;357.0;460.0;126.2
2019;Almeirim;95.7;111.6;111.3;120.1;1650.0;1350.0;2600.0;950.0;1738.0;1405.0;490.8
2019;Almodôvar;27.3;27.8;38.1;61.9;;;;800.0;330.0;507.0;174.1
2019;Alpiarça;24.3;25.3;29.3;40.4;;;;;498.0;426.0;135.2
2019;Alter do Chão;30.3;27.2;24.5;24.8;;500.0;200.0;;151.0;229.0;132.2
2019;Alvaiázere;27.8;21.3;20.8;39.1;;;650.0;;647.0;399.0;130.4
2019;Alvito;12.0;11.8;14.3;8.8;;;100.0;;115.0;103.0;61.7
2019;Amadora;887.8;887.4;822.0;1042.5;289.5;593.1;2013.3;278.1;18046.0;15287.0;4017.3
2019;Amarante;358.4;373.8;451.2;718.1;;942.9;622.7;5800.0;5222.0;3160.0;2214.3
2019;Amares;92.2;104.3;97.8;155.3;;2300.0;3300.0;;1871.0;1102.0;515.4
2019;Anadia;89.8;87.0;95.5;154.1;1266.7;1700.0;1337.5;400.0;3059.0;2687.0;482.6
2019;Angra do Heroísmo;;;;;384.6;307.1;1333.3;2200.0;3236.0;2856.0;6092.0
2019;Ansião;35.5;39.3;57.0;74.8;;;1533.3;1100.0;1193.0;985.0;241.6
2019;Arcos de Valdevez;69.2;78.6;90.1;183.5;;1600.0;1700.0;333.3;1852.0;2222.0;468.3
2019;Arganil;52.3;48.8;74.3;120.2;;;2000.0;;852.0;887.0;339.3
2019;Armamar;44.4;40.1;50.2;78.5;;200.0;;;446.0;404.0;241.6
2019;Arouca;73.6;83.5;82.6;178.3;;;1625.0;1050.0;2562.0;1564.0;474.3
2019;Arraiolos;24.9;25.8;26.5;28.0;;;950.0;;550.0;515.0;119.3
2019;Arronches;15.5;15.4;11.2;17.5;;;700.0;;194.0;224.0;68.8
2019;Arruda dos Vinhos;45.5;61.7;63.0;61.1;550.0;;;1300.0;1905.0;1056.0;252.3
2019;Aveiro;470.8;529.3;473.6;651.8;1375.0;4100.0;4700.0;850.0;14492.0;10836.0;2353.8
2019;Avis;18.3;20.2;23.2;27.3;;600.0;600.0;;411.0;397.0;106.8
2019;Azambuja;69.4;97.3;94.8;92.5;;;1800.0;;4881.0;2781.0;398.7
2019;Baião;157.3;187.6;232.8;291.3;;2700.0;287.5;;1384.0;867.0;996.5
2019;Barcelos;406.9;370.8;420.8;739.7;1030.8;2233.3;3163.6;2560.0;15671.0;15381.0;2214.2
2019;Barrancos;11.5;23.5;24.8;18.9;;;;;117.0;97.0;92.2
2019;Barreiro;518.3;612.8;663.7;794.8;618.2;468.8;1626.1;209.5;3903.0;4268.0;2878.9
2019;Batalha;33.3;49.4;49.6;71.1;;1800.0;2800.0;1400.0;2624.0;1721.0;237.9
2019;Beja;219.6;259.4;212.5;204.0;;2550.0;2042.9;850.0;3715.0;3136.0;1052.5
2019;Belmonte;42.3;45.0;47.9;73.4;;;;;500.0;677.0;232.2
2019;Benavente;198.8;196.8;203.8;239.0;;;3500.0;2500.0;3556.0;2470.0;968.1
2019;Bombarral;37.5;42.5;50.5;78.8;1100.0;;2150.0;;1025.0;912.0;231.3
2019;Borba;40.3;40.2;47.5;36.8;;;700.0;800.0;453.0;432.0;205.3
2019;Boticas;20.2;20.1;22.8;46.4;;;900.0;;354.0;396.0;121.1
2019;Braga;1239.9;1415.2;1341.9;1734.3;953.3;1113.0;1744.4;657.7;29610.0;21829.0;6348.1
2019;Bragança;210.8;200.0;174.1;181.1;;;4950.0;1533.3;2970.0;2952.0;880.3
2019;Cabeceiras de Basto;115.3;154.8;146.7;196.9;;1700.0;466.7;;1170.0;951.0;722.0
2019;Cadaval;41.4;54.4;61.1;75.2;1100.0;1000.0;1200.0;;980.0;966.0;258.7
2019;Caldas da Rainha;188.8;249.7;223.1;293.1;812.5;1275.0;908.0;980.0;5323.0;6102.0;1082.4
2019;Calheta [R.A.A.];;;;;;400.0;300.0;;208.0;216.0;424.0
2019;Calheta [R.A.M.];;;;;380.0;300.0;1400.0;700.0;1160.0;671.0;1831.0
2019;Caminha;62.9;60.1;71.6;107.4;;2500.0;4400.0;466.7;926.0;908.0;326.9
2019;Campo Maior;85.8;82.3;71.2;87.4;;;1000.0;;1277.0;980.0;385.6
2019;Cantanhede;126.9;140.5;149.0;241.3;;980.0;3725.0;1550.0;3902.0;3345.0;741.1
2019;Carrazeda de Ansiães;42.5;54.8;48.8;38.5;;;800.0;;234.0;270.0;212.2
2019;Carregal do Sal;42.6;35.5;43.9;78.4;;;4600.0;;900.0;864.0;230.4
2019;Cartaxo;80.8;100.6;94.3;116.6;2700.0;3500.0;1185.7;433.3;1399.0;1276.0;434.5
2019;Cascais;816.7;1185.5;1362.1;1864.4;174.7;393.3;911.8;213.4;18368.0;16915.0;5659.3
2019;Castanheira de Pêra;13.6;10.3;18.5;24.7;;;;;148.0;193.0;77.1
2019;Castelo Branco;296.6;287.3;300.3;457.9;;;7500.0;1425.0;5070.0;4692.0;1489.3
2019;Castelo de Paiva;87.8;97.8;144.8;178.7;;;1000.0;1900.0;1180.0;1334.0;598.0
2019;Castelo de Vide;15.2;11.3;14.5;19.8;;;1100.0;300.0;201.0;271.0;69.5
2019;Castro Daire;112.5;109.2;113.1;187.5;;;3700.0;;1061.0;762.0;618.3
2019;Castro Marim;31.1;28.3;31.6;39.2;;;;200.0;507.0;540.0;146.5
2019;Castro Verde;36.4;29.1;36.1;39.0;;;1450.0;;2025.0;762.0;167.4
2019;Celorico da Beira;42.2;38.6;30.2;57.2;;;2100.0;;443.0;501.0;196.1
2019;Celorico de Basto;101.1;129.2;150.7;251.9;3000.0;1900.0;725.0;;1110.0;943.0;708.3
2019;Chamusca;35.1;41.6;30.8;56.6;;;3000.0;;871.0;640.0;181.7
2019;Chaves;267.3;244.2;310.7;533.1;7050.0;6700.0;4250.0;1700.0;3144.0;2628.0;1490.8
2019;Cinfães;113.3;150.1;194.2;275.6;2700.0;;194.4;;2133.0;713.0;831.2
2019;Coimbra;845.1;830.8;808.6;903.0;1193.8;1523.1;1578.4;350.0;15368.0;14120.0;3798.8
2019;Condeixa-a-Nova;62.8;77.7;65.3;83.3;;800.0;;;1016.0;1086.0;330.4
2019;Constância;27.4;30.6;30.1;24.2;1300.0;;;;521.0;362.0;130.7
2019;Coruche;106.3;104.5;116.3;181.9;;1500.0;1120.0;1400.0;1476.0;1183.0;583.2
2019;Corvo;;;;;;;50.0;;32.0;27.0;59.0
2019;Covilhã;270.7;263.1;283.2;514.3;;3700.0;3028.6;1250.0;4135.0;3642.0;1487.5
2019;Crato;20.4;12.8;24.2;29.9;;;700.0;;160.0;216.0;99.3
2019;Cuba;35.9;25.2;41.3;31.1;;;;;225.0;127.0;162.3
2019;Câmara de Lobos;;;;;5100.0;975.0;1850.0;700.0;1585.0;871.0;2456.0
2019;Elvas;234.7;235.4;205.5;222.8;;2900.0;1100.0;2200.0;1737.0;1442.0;1066.7
2019;Entroncamento;109.8;107.8;78.7;78.4;3600.0;3200.0;4600.0;300.0;1679.0;1219.0;432.3
2019;Espinho;234.5;293.7;363.2;479.9;1300.0;;6500.0;3100.0;2150.0;2242.0;1515.3
2019;Esposende;114.8;123.3;123.2;216.8;5700.0;5700.0;;966.7;4138.0;3027.0;650.1
2019;Estarreja;150.2;152.3;141.3;206.6;3100.0;;6750.0;2400.0;4271.0;2032.0;738.4
2019;Estremoz;88.7;68.3;70.0;64.7;2100.0;;1475.0;350.0;1304.0;1211.0;356.4
2019;Fafe;319.3;307.2;362.4;705.8;1650.0;1216.7;1191.7;2150.0;4496.0;4565.0;1926.6
2019;Faro;304.4;320.8;234.4;285.2;1000.0;2866.7;1415.0;193.3;8925.0;8552.0;1298.0
2019;Felgueiras;294.0;300.1;338.3;649.1;928.6;6500.0;768.4;490.0;9122.0;8143.0;1827.9
2019;Ferreira do Alentejo;61.9;51.0;45.8;51.3;;;;;738.0;503.0;232.6
2019;Ferreira do Zêzere;24.2;29.6;25.0;37.6;;;;400.0;902.0;611.0;135.8
2019;Figueira da Foz;313.0;434.5;401.7;581.8;3066.7;;6775.0;920.0;7346.0;5436.0;1966.3
2019;Figueira de Castelo Rodrigo;49.4;40.3;35.1;38.9;;;1000.0;400.0;258.0;355.0;191.6
2019;Figueiró dos Vinhos;29.9;26.1;37.4;56.6;;600.0;1000.0;;294.0;317.0;178.5
2019;Fornos de Algodres;24.1;25.5;31.8;39.6;;;1800.0;;279.0;325.0;157.4
2019;Freixo de Espada à Cinta;39.9;42.4;38.7;33.4;;200.0;;;116.0;92.0;190.8
2019;Fronteira;19.1;28.9;22.6;35.3;;;200.0;;196.0;160.0;122.1
2019;Funchal;;;;;580.0;1925.0;2979.2;324.4;16025.0;15272.0;31297.0
2019;Fundão;125.6;136.6;149.0;303.9;;;3733.3;3300.0;2647.0;2185.0;809.6
2019;Gavião;14.3;17.8;18.8;17.4;;500.0;600.0;;95.0;195.0;84.2
2019;Golegã;16.0;16.1;19.5;24.3;;;2800.0;;354.0;439.0;82.0
2019;Gondomar;1115.3;1231.8;1451.3;1758.5;1110.0;2425.0;2182.6;455.6;9724.0;7385.0;6170.3
2019;Gouveia;66.6;74.8;84.5;105.3;;;;1600.0;633.0;830.0;408.6
2019;Grândola;58.8;68.2;58.8;92.9;;1100.0;933.3;;1064.0;1101.0;309.8
2019;Guarda;260.0;256.7;238.4;306.5;9500.0;5000.0;3880.0;2533.3;4935.0;3867.0;1219.9
2019;Guimarães;791.2;924.8;1139.5;2193.1;4500.0;3740.0;1853.6;866.7;24273.0;20067.0;5591.4
2019;Góis;15.3;24.9;24.6;32.2;;;800.0;300.0;199.0;280.0;120.8
2019;Horta;;;;;342.9;2700.0;1850.0;550.0;1399.0;1276.0;2675.0
2019;Idanha-a-Nova;50.9;70.8;60.5;115.4;;;566.7;800.0;497.0;416.0;335.9
2019;Lagoa;159.3;144.8;178.8;203.1;350.0;1066.7;435.7;633.3;3685.0;3206.0;769.4
2019;Lagoa [R.A.A.];;;;;533.3;2000.0;1750.0;1100.0;1271.0;630.0;1901.0
2019;Lagos;189.8;226.4;229.3;233.8;300.0;1033.3;985.7;155.6;3957.0;3876.0;972.8
2019;Lajes das Flores;;;;;50.0;;;;53.0;68.0;121.0
2019;Lajes do Pico;;;;;700.0;350.0;;;161.0;221.0;382.0
2019;Lamego;285.5;332.3;425.1;546.7;5800.0;;1237.5;;1693.0;1495.0;1752.5
2019;Leiria;507.8;533.2;508.0;616.4;1962.5;2050.0;1913.6;420.7;20575.0;15398.0;2464.4
2019;Loulé;439.9;427.3;394.7;453.8;722.2;730.8;1305.9;883.3;12467.0;10456.0;1907.4
2019;Loures;1060.6;1158.8;1141.3;1507.8;251.1;717.4;1900.0;294.4;25864.0;17515.0;5312.1
2019;Lourinhã;111.6;129.1;128.1;132.8;;1850.0;1128.6;;2098.0;1706.0;569.8
2019;Lousada;219.8;217.2;269.5;526.4;1020.0;1700.0;605.6;4900.0;5341.0;4648.0;1415.7
2019;Lousã;79.8;101.9;104.3;117.6;;;;;1242.0;964.0;473.1
2019;Macedo de Cavaleiros;106.4;107.3;113.8;137.7;3800.0;2600.0;587.5;;814.0;793.0;531.3
2019;Machico;;;;;1100.0;;1580.0;1000.0;1488.0;992.0;2480.0
2019;Madalena;;;;;;700.0;;900.0;566.0;515.0;1081.0
2019;Mafra;204.3;383.3;387.8;372.6;500.0;1066.7;621.9;376.9;10731.0;5989.0;1438.9
2019;Maia;676.3;843.3;958.8;1334.4;984.6;1590.9;6487.5;533.3;28490.0;19294.0;4170.5
2019;Mangualde;86.0;93.9;109.1;187.1;;;2833.3;;3162.0;1513.0;561.4
2019;Manteigas;7.8;15.3;18.8;21.8;;;233.3;400.0;214.0;265.0;73.3
2019;Marco de Canaveses;378.9;450.8;555.3;704.6;6300.0;1866.7;5200.0;3200.0;5951.0;3066.0;2428.3
2019;Marinha Grande;215.6;241.4;242.3;235.0;875.0;1766.7;2125.0;;6613.0;4028.0;1077.5
2019;Marvão;9.0;11.0;17.1;19.1;;;250.0;;139.0;195.0;65.8
2019;Matosinhos;1053.1;1271.8;1525.6;2440.2;914.3;2344.4;1975.7;627.3;24705.0;20044.0;6789.1
2019;Mação;26.8;28.0;34.5;43.0;;;500.0;;486.0;487.0;151.8
2019;Mealhada;66.3;77.3;76.8;92.8;;2800.0;6600.0;850.0;2842.0;1584.0;351.7
2019;Melgaço;17.9;17.9;26.1;33.3;;700.0;;;351.0;488.0;111.7
2019;Mesão Frio;46.3;51.3;64.2;89.2;;200.0;;400.0;187.0;208.0;274.4
2019;Mira;67.1;67.4;64.5;87.9;;;;;811.0;901.0;315.5
2019;Miranda do Corvo;49.0;54.4;56.7;68.8;2000.0;;5300.0;;486.0;587.0;266.2
2019;Miranda do Douro;30.0;34.6;38.6;43.6;;1300.0;2800.0;;441.0;482.0;168.3
2019;Mirandela;190.5;181.1;191.0;245.1;;800.0;740.0;;1511.0;1632.0;923.3
2019;Mogadouro;46.8;56.5;66.9;99.8;;550.0;1000.0;;463.0;429.0;303.1
2019;Moimenta da Beira;111.6;146.5;119.9;203.2;;;683.3;1100.0;703.0;654.0;688.7
2019;Moita;484.7;572.5;547.1;669.9;960.0;3200.0;1753.8;377.8;2162.0;2109.0;2523.7
2019;Monchique;20.3;24.1;39.3;63.9;600.0;500.0;600.0;;317.0;366.0;158.1
2019;Mondim de Basto;46.9;54.8;68.0;89.9;;900.0;525.0;;347.0;200.0;292.6
2019;Monforte;56.4;46.2;30.5;25.0;;;100.0;;233.0;212.0;192.0
2019;Montalegre;35.3;34.2;75.0;103.9;;;2000.0;;493.0;419.0;280.7
2019;Montemor-o-Novo;52.6;57.5;58.2;69.4;;2100.0;5600.0;650.0;1549.0;1275.0;277.8
2019;Montemor-o-Velho;120.7;137.5;128.6;187.3;;;;850.0;1480.0;1370.0;653.1
2019;Montijo;391.8;456.4;431.3;435.0;840.0;1100.0;1825.0;400.0;4376.0;4421.0;1896.9
2019;Monção;43.8;69.3;74.3;108.0;;;5200.0;1800.0;1354.0;1294.0;324.0
2019;Mora;13.2;13.8;13.3;21.8;;;600.0;;308.0;378.0;72.0
2019;Mortágua;24.5;19.7;18.8;43.8;;;;;1397.0;1031.0;124.3
2019;Moura;194.0;208.3;166.3;209.6;933.3;600.0;550.0;;935.0;722.0;941.2
2019;Mourão;39.1;43.3;32.7;28.6;;500.0;500.0;;154.0;151.0;169.8
2019;Murtosa;44.8;36.4;42.3;58.9;;;2600.0;;678.0;701.0;202.3
