Ano,25-34,Básico - 1º Ciclo,Básico - 2º Ciclo,Básico - 3º Ciclo e secundário,Educação Pré-Escolar,Homens
2013,823.4,80.7,957.1,559.1,192.9,6393.0
2013,729.9,153.8,391.7,194.7,87.5,10638.0
2013,16.7,100.0,20.0,28.6,606.0225288159273,230.0
2013,1652.1,152.8,317.2,120.8,238.9,7580.0
2013,129.7,400.0,300.0,80.0,100.0,361.0
2013,934.0,163.6,227.8,96.7,147.1,6534.0
2013,35.5,908.5050445103858,997.7471821756225,800.0,606.0225288159273,279.0
2013,134.0,908.5050445103858,900.0,1166.7,606.0225288159273,792.0
2013,1265.8,239.3,452.9,181.3,571.4,6004.0
2013,88.1,500.0,1200.0,350.0,606.0225288159273,515.0
2013,39.2,908.5050445103858,997.7471821756225,180.0,606.0225288159273,241.0
2013,38.2,908.5050445103858,997.7471821756225,1157.552021089631,100.0,119.0
2013,61.2,908.5050445103858,997.7471821756225,1100.0,606.0225288159273,580.0
2013,421.8,266.7,850.0,253.8,127.3,1898.0
2013,313.9,1100.0,700.0,328.6,128.6,1156.0
2013,85.3,908.5050445103858,300.0,475.0,606.0225288159273,600.0
2013,479.9,376.9,760.0,272.7,300.0,6417.0
2013,166.0,908.5050445103858,1000.0,550.0,300.0,694.0
2013,229.0,600.0,997.7471821756225,200.0,180.0,1068.0
2013,426.8,800.0,442.9,296.6,228.6,1773.0
2013,108.3,250.0,100.0,133.3,350.0,266.0
2013,1121.8,117.4,331.3,253.6,80.0,5238.0
2013,268.1,625.0,316.7,129.2,566.7,2609.0
2013,80.5,908.5050445103858,275.0,115.4,606.0225288159273,520.0
2013,302.8,625.0,1000.0,562.5,200.0,1481.0
2013,974.1,238.5,460.0,250.8,84.4,4926.0
2013,131.0,300.0,200.0,133.3,133.3,450.0
2013,216.2,800.0,997.7471821756225,230.0,606.0225288159273,720.0
2013,230.0,1800.0,500.0,71.4,250.0,317.0
2013,100.7,908.5050445103858,500.0,64.3,606.0225288159273,323.0
2013,243.0,87.5,997.7471821756225,209.5,188.9,2233.0
2013,103.8,908.5050445103858,997.7471821756225,350.0,500.0,416.0
2013,115.1,1500.0,266.7,500.0,606.0225288159273,668.0
2013,343.0,163.6,375.0,200.0,233.3,1335.0
2013,119.4,908.5050445103858,997.7471821756225,900.0,400.0,632.0
2013,1897.7,83.1,1280.0,318.8,379.2,15197.0
2013,109.3,908.5050445103858,997.7471821756225,275.0,606.0225288159273,163.0
2013,831.8,276.2,408.3,416.1,276.9,5199.0
2013,434.8,540.0,292.3,334.8,650.0,1807.0
2013,1227.0,102.8,368.4,171.3,522.2,7396.0
2013,55.8,908.5050445103858,997.7471821756225,1000.0,606.0225288159273,144.0
2013,290.4,908.5050445103858,997.7471821756225,583.3,325.0,1625.0
2013,2218.1,128.2,370.5,674.1,54.0,7796.0
2013,73.0,908.5050445103858,997.7471821756225,75.0,800.0,321.0
2013,262.2,280.0,325.0,206.7,800.0,771.0
2013,186.0,908.5050445103858,183.3,166.7,225.0,1067.0
2013,652.8,192.9,272.2,357.1,275.0,2276.0
2013,1858.6,171.2,584.0,704.5,88.1,10317.0
2013,108.3,550.0,400.0,350.0,606.0225288159273,1131.0
2013,442.8,123.5,775.0,295.7,100.0,2107.0
2013,315.5,260.0,200.0,414.3,85.7,3852.0
2013,102.7,133.3,997.7471821756225,1157.552021089631,33.3,674.0
2013,194.4,900.0,2000.0,511.1,400.0,727.0
2013,78.9,908.5050445103858,400.0,233.3,200.0,364.0
2013,145.7,908.5050445103858,1400.0,250.0,606.0225288159273,643.0
2013,115.3,500.0,600.0,200.0,200.0,610.0
2013,317.4,130.8,750.0,183.7,900.0,4006.4644790257103
2013,100.5,700.0,997.7471821756225,100.0,606.0225288159273,473.0
2013,192.2,908.5050445103858,997.7471821756225,306.3,1700.0,889.0
2013,119.3,900.0,600.0,42.9,606.0225288159273,208.0
2013,116.9,908.5050445103858,997.7471821756225,88.9,300.0,437.0
2013,340.3,216.7,520.0,329.4,70.0,1657.0
2013,101.2,200.0,500.0,180.0,150.0,366.0
2013,502.2,236.4,997.7471821756225,846.7,442.9,2196.0
2013,246.4,908.5050445103858,1800.0,523.1,2000.0,2345.0
2013,98.1,908.5050445103858,1300.0,190.9,500.0,702.0
2013,398.8,387.5,900.0,533.3,383.3,3550.0
2013,1100.8,127.3,225.0,342.6,168.2,7375.0
2013,91.2,908.5050445103858,800.0,140.0,1100.0,770.0
2013,681.8,112.5,372.7,162.5,420.0,6456.0
2013,137.1,700.0,500.0,214.3,606.0225288159273,1043.0
2013,251.8,800.0,550.0,341.7,606.0225288159273,1563.0
2013,226.3,475.0,1400.0,528.6,606.0225288159273,4006.4644790257103
2013,207.2,1100.0,997.7471821756225,342.9,500.0,1482.0
2013,1962.2,143.1,495.0,933.3,311.8,6490.0
2013,184.6,2500.0,900.0,244.4,500.0,653.0
2013,116.4,333.3,240.0,211.1,200.0,979.0
2013,79.9,250.0,250.0,350.0,150.0,240.0
2013,1291.9,468.2,1120.0,428.6,164.0,8667.0
2013,86.6,166.7,800.0,175.0,300.0,261.0
2013,195.1,908.5050445103858,1500.0,116.7,400.0,704.0
2013,84.4,908.5050445103858,997.7471821756225,66.7,606.0225288159273,358.0
2013,1780.5,88.6,189.8,297.9,73.4,12461.0
2013,95.9,908.5050445103858,300.0,285.7,800.0,195.0
2013,91.0,1100.0,800.0,200.0,100.0,1267.0
2013,1921.9,188.7,500.0,226.9,138.6,17941.0
2013,96.0,908.5050445103858,600.0,500.0,150.0,449.0
2013,75.3,908.5050445103858,997.7471821756225,220.0,606.0225288159273,187.0
2013,99.8,908.5050445103858,1400.0,450.0,100.0,593.0
2013,135.3,2000.0,997.7471821756225,337.5,350.0,687.0
2013,1046.8,439.1,727.3,592.6,700.0,3704.0
2013,366.7,137.5,287.5,300.0,200.0,1470.0
2013,25.3,908.5050445103858,997.7471821756225,300.0,606.0225288159273,373.0
2013,675.4,65.2,950.0,1333.3,500.0,3301.0
2013,110.8,908.5050445103858,1200.0,169.2,606.0225288159273,946.0
2013,25.3,908.5050445103858,997.7471821756225,60.0,606.0225288159273,179.0
2013,53.9,100.0,100.0,150.0,200.0,516.0
2013,1160.5,137.8,1716.7,348.8,300.0,9997.0
2013,50.3,908.5050445103858,350.0,100.0,606.0225288159273,176.0
2013,101.8,908.5050445103858,997.7471821756225,275.0,606.0225288159273,320.0
2013,1720.8,537.5,636.8,409.0,464.7,10392.0
2013,286.3,38.9,266.7,113.9,140.0,2483.0
2013,109.1,1100.0,450.0,200.0,606.0225288159273,610.0
2013,571.6,1333.3,345.5,454.5,212.5,6212.0
2013,1063.0,508.3,406.3,411.4,145.0,6052.0
2013,571.1,1266.7,540.0,778.6,500.0,2827.0
2013,124.2,400.0,850.0,350.0,450.0,1213.0
2014,42.2,800.0,500.0,80.0,606.0225288159273,385.0
2014,66.3,908.5050445103858,400.0,150.0,606.0225288159273,229.0
2014,241.9,2400.0,2700.0,1625.0,262.5,3612.0
2014,635.5,725.0,800.0,405.3,170.0,6737.0
2014,97.9,433.3,997.7471821756225,3800.0,1300.0,2244.0
2014,466.7,433.3,633.3,536.4,216.7,5892.0
2014,200.7,162.5,325.0,341.7,88.9,1793.0
2014,12.6,908.5050445103858,997.7471821756225,50.0,606.0225288159273,125.0
2014,113.0,100.0,997.7471821756225,200.0,900.0,838.0
2014,355.5,1550.0,780.0,690.9,420.0,5507.0
2014,65.8,908.5050445103858,500.0,300.0,606.0225288159273,196.0
2014,156.2,900.0,997.7471821756225,650.0,233.3,850.0
2014,50.8,200.0,997.7471821756225,40.0,606.0225288159273,282.0
2014,96.5,908.5050445103858,997.7471821756225,233.3,606.0225288159273,1149.0
2014,1965.4,196.3,405.4,1151.8,151.1,7865.0
2014,52.9,908.5050445103858,997.7471821756225,366.7,800.0,356.0
2014,264.7,550.0,2000.0,2033.3,300.0,1536.0
2014,67.9,908.5050445103858,997.7471821756225,500.0,900.0,315.0
2014,82.8,908.5050445103858,600.0,200.0,606.0225288159273,486.0
2014,48.1,908.5050445103858,997.7471821756225,300.0,606.0225288159273,179.0
2014,55.3,908.5050445103858,997.7471821756225,350.0,606.0225288159273,609.0
2014,31.2,908.5050445103858,100.0,1157.552021089631,606.0225288159273,120.0
2014,814.9,1625.0,500.0,167.3,1650.0,4833.0
2014,269.9,908.5050445103858,997.7471821756225,4100.0,606.0225288159273,1433.0
2014,230.4,966.7,1850.0,1128.6,200.0,2650.0
2014,128.8,908.5050445103858,1600.0,272.7,300.0,1124.0
2014,181.9,550.0,1900.0,875.0,100.0,1528.0
2014,112.6,333.3,997.7471821756225,420.0,606.0225288159273,783.0
2014,67.4,908.5050445103858,997.7471821756225,600.0,606.0225288159273,376.0
2014,170.0,400.0,566.7,542.9,550.0,2239.0
2014,77.3,908.5050445103858,997.7471821756225,300.0,606.0225288159273,524.0
2014,34.4,908.5050445103858,100.0,125.0,606.0225288159273,176.0
2014,93.2,112.5,425.0,209.1,500.0,1332.0
2014,1030.6,1087.5,1357.1,1220.8,239.1,12571.0
2014,50.3,908.5050445103858,500.0,100.0,606.0225288159273,401.0
2014,200.6,242.9,2000.0,185.7,46.2,2716.0
2014,357.8,1600.0,1100.0,106.7,120.0,927.0
2014,1005.7,677.8,614.3,363.3,517.6,13307.0
2014,26.4,908.5050445103858,200.0,100.0,606.0225288159273,131.0
2014,1038.5,233.3,1800.0,970.4,86.1,4040.0
2014,114.9,200.0,300.0,300.0,1000.0,2569.0
2014,511.0,1800.0,680.0,1100.0,250.0,3161.0
2014,93.2,1200.0,997.7471821756225,320.0,606.0225288159273,432.0
2014,353.5,1100.0,997.7471821756225,716.7,1050.0,3279.0
2014,110.0,650.0,997.7471821756225,1100.0,450.0,845.0
2014,81.3,908.5050445103858,997.7471821756225,600.0,606.0225288159273,499.0
2014,63.2,908.5050445103858,997.7471821756225,300.0,300.0,323.0
2014,469.8,2633.3,883.3,968.8,362.5,2364.0
2014,274.3,3400.0,350.0,106.3,1400.0,908.0
2014,112.1,88.9,266.7,600.0,1100.0,799.0
2014,559.6,183.9,110.8,191.3,380.0,4127.0
2014,229.0,908.5050445103858,997.7471821756225,4100.0,220.0,850.0
2014,130.9,908.5050445103858,997.7471821756225,133.3,133.3,1127.0
2014,342.8,650.0,1100.0,918.2,314.3,3627.0
2014,87.4,908.5050445103858,800.0,450.0,200.0,256.0
2014,99.4,908.5050445103858,997.7471821756225,428.6,606.0225288159273,681.0
2014,225.3,211.1,1300.0,645.5,280.0,1380.0
2014,2089.3,84.4,278.5,479.8,123.3,15801.0
2014,34.8,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,161.0
2014,731.6,1850.0,1450.0,944.4,685.7,4848.0
2014,226.5,325.0,450.0,222.2,606.0225288159273,884.0
2014,41.2,908.5050445103858,300.0,200.0,300.0,198.0
2014,169.2,908.5050445103858,997.7471821756225,433.3,606.0225288159273,956.0
2014,65.6,300.0,700.0,100.0,66.7,358.0
2014,74.0,908.5050445103858,800.0,533.3,606.0225288159273,2008.0
2014,94.4,908.5050445103858,997.7471821756225,366.7,550.0,374.0
2014,308.3,3200.0,1100.0,750.0,606.0225288159273,1099.0
2014,85.0,908.5050445103858,1000.0,1157.552021089631,500.0,803.0
2014,570.7,1516.7,1275.0,786.7,183.3,2559.0
2014,406.5,2800.0,325.0,92.0,1200.0,1030.0
2014,1977.3,385.7,526.7,841.7,123.9,13878.0
2014,152.0,908.5050445103858,997.7471821756225,1157.552021089631,1300.0,840.0
2014,62.2,908.5050445103858,997.7471821756225,233.3,606.0225288159273,522.0
2014,159.8,800.0,500.0,450.0,1300.0,1614.0
2014,684.7,916.7,625.0,715.0,454.5,4148.0
2014,37.0,908.5050445103858,997.7471821756225,150.0,200.0,162.0
2014,64.4,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,177.0
2014,451.5,833.3,525.0,239.1,175.0,1452.0
2014,230.8,262.5,287.5,985.7,118.2,1626.0
2014,573.1,600.0,997.7471821756225,615.0,650.0,1733.0
2014,321.8,733.3,2000.0,1100.0,350.0,3228.0
2014,308.2,212.5,2500.0,1750.0,162.5,3275.0
2014,183.2,266.7,650.0,511.1,300.0,1112.0
2014,659.6,850.0,966.7,261.1,176.5,4019.0
2014,759.2,353.8,640.0,521.1,50.0,6740.0
2014,449.2,700.0,820.0,194.7,133.3,9507.0
2014,102.2,1000.0,700.0,366.7,250.0,689.0
2014,47.8,600.0,500.0,250.0,700.0,724.0
2014,773.8,435.7,1650.0,2010.0,291.7,6622.0
2014,73.9,908.5050445103858,997.7471821756225,260.0,150.0,209.0
2014,73.6,908.5050445103858,600.0,750.0,300.0,306.0
2014,38.9,908.5050445103858,997.7471821756225,333.3,606.0225288159273,241.0
2014,60.3,908.5050445103858,997.7471821756225,100.0,200.0,245.0
2014,38.1,908.5050445103858,500.0,300.0,606.0225288159273,213.0
2014,327.9,908.5050445103858,933.3,780.0,1033.3,2328.0
2014,38.2,908.5050445103858,997.7471821756225,133.3,606.0225288159273,110.0
2014,53.8,908.5050445103858,800.0,850.0,500.0,372.0
2014,135.2,908.5050445103858,997.7471821756225,733.3,1000.0,629.0
2014,138.0,275.0,1400.0,575.0,450.0,814.0
2014,577.0,1085.7,2150.0,642.9,533.3,4291.0
2014,1860.3,590.9,761.1,381.9,184.2,21882.0
2014,41.8,150.0,997.7471821756225,400.0,606.0225288159273,204.0
2014,99.3,908.5050445103858,500.0,650.0,350.0,544.0
2014,294.7,157.1,733.3,105.9,175.0,2474.0
2014,333.7,111.1,380.0,706.3,75.0,2650.0
2014,610.3,2450.0,1300.0,377.3,500.0,1612.0
2014,1267.6,333.3,656.3,487.9,173.3,18095.0
2014,854.1,369.2,744.4,294.5,366.7,9306.0
2014,2157.9,92.6,239.7,400.0,121.5,22621.0
2014,237.8,150.0,1700.0,816.7,425.0,1773.0
2014,636.4,620.0,1800.0,135.7,428.6,4414.0
2014,224.0,908.5050445103858,1900.0,1157.552021089631,1300.0,1211.0
2014,201.7,2200.0,766.7,300.0,606.0225288159273,812.0
2014,633.4,269.2,220.8,119.0,185.0,8933.0
2014,2014.3,306.5,850.0,525.4,155.3,22261.0
2014,238.3,908.5050445103858,997.7471821756225,900.0,750.0,2901.0
2014,40.5,300.0,500.0,100.0,606.0225288159273,159.0
2014,923.1,1080.0,194.1,172.4,1500.0,4909.0
2014,410.6,342.9,560.0,568.4,433.3,6134.0
2014,29.7,908.5050445103858,997.7471821756225,100.0,606.0225288159273,144.0
2014,46.3,908.5050445103858,400.0,260.0,606.0225288159273,467.0
2014,164.6,908.5050445103858,997.7471821756225,1157.552021089631,750.0,2558.0
2014,48.8,900.0,997.7471821756225,300.0,606.0225288159273,361.0
2014,73.7,908.5050445103858,997.7471821756225,500.0,606.0225288159273,141.0
2014,143.0,1300.0,997.7471821756225,1157.552021089631,606.0225288159273,782.0
2014,142.2,1300.0,950.0,1133.3,1100.0,456.0
2014,61.6,908.5050445103858,997.7471821756225,566.7,606.0225288159273,431.0
2014,376.8,908.5050445103858,1066.7,563.6,466.7,1466.0
2014,114.8,908.5050445103858,366.7,220.0,606.0225288159273,435.0
2014,153.1,908.5050445103858,366.7,362.5,600.0,623.0
2014,1015.3,1066.7,508.3,475.0,136.4,2395.0
2014,53.3,600.0,997.7471821756225,100.0,606.0225288159273,280.0
2014,124.5,908.5050445103858,1000.0,216.7,606.0225288159273,270.0
2014,55.2,908.5050445103858,50.0,100.0,606.0225288159273,231.0
2014,95.5,1600.0,997.7471821756225,250.0,606.0225288159273,448.0
2014,162.1,908.5050445103858,997.7471821756225,420.0,333.3,1468.0
2014,354.9,908.5050445103858,997.7471821756225,1157.552021089631,500.0,1183.0
2014,715.0,226.7,450.0,833.3,123.5,3582.0
2014,159.8,908.5050445103858,1700.0,1157.552021089631,1500.0,1154.0
2014,42.7,908.5050445103858,997.7471821756225,300.0,606.0225288159273,306.0
2014,69.3,908.5050445103858,997.7471821756225,1250.0,400.0,994.0
2014,306.8,600.0,600.0,471.4,700.0,935.0
2014,63.7,908.5050445103858,400.0,200.0,606.0225288159273,100.0
2014,98.4,908.5050445103858,997.7471821756225,700.0,900.0,566.0
2014,80.1,500.0,700.0,650.0,606.0225288159273,194.0
2014,67.1,700.0,997.7471821756225,150.0,600.0,421.0
2014,30.6,908.5050445103858,997.7471821756225,350.0,606.0225288159273,240.0
2014,186.7,133.3,600.0,300.0,200.0,903.0
2014,179.1,450.0,997.7471821756225,542.9,260.0,1241.0
2014,73.3,908.5050445103858,997.7471821756225,180.0,606.0225288159273,269.0
2014,262.1,950.0,300.0,186.4,130.0,2306.0
2014,1532.0,154.5,586.4,703.4,87.5,6978.0
2014,40.3,400.0,300.0,133.3,606.0225288159273,394.0
2014,553.6,500.0,600.0,505.3,110.0,2465.0
2014,551.0,153.6,700.0,807.7,528.6,11257.0
2014,96.2,908.5050445103858,997.7471821756225,250.0,606.0225288159273,2236.0
2014,229.8,850.0,997.7471821756225,483.3,300.0,2603.0
2014,232.0,2600.0,997.7471821756225,323.1,280.0,1891.0
2014,49.4,900.0,600.0,600.0,606.0225288159273,353.0
2014,346.5,650.0,975.0,570.6,1600.0,5153.0
2014,727.8,880.0,750.0,700.0,221.4,6693.0
2014,542.4,215.8,427.3,277.3,100.0,10781.0
2014,11.0,908.5050445103858,997.7471821756225,100.0,606.0225288159273,238.0
2014,1324.3,278.9,482.4,310.5,373.3,8001.0
2014,84.5,900.0,997.7471821756225,200.0,606.0225288159273,354.0
2014,793.2,200.0,323.1,205.6,186.7,6907.0
2014,33.5,908.5050445103858,400.0,600.0,606.0225288159273,246.0
2014,108.3,1200.0,997.7471821756225,1133.3,606.0225288159273,811.0
2014,1041.9,766.7,609.1,373.5,800.0,6269.0
2014,89.3,200.0,997.7471821756225,766.7,606.0225288159273,516.0
2014,41.3,908.5050445103858,997.7471821756225,366.7,606.0225288159273,277.0
2014,32.7,908.5050445103858,997.7471821756225,100.0,606.0225288159273,110.0
2014,57.3,908.5050445103858,900.0,1157.552021089631,606.0225288159273,599.0
2014,344.9,300.0,650.0,660.0,171.4,1773.0
2014,295.3,908.5050445103858,1200.0,860.0,250.0,1159.0
2014,61.3,908.5050445103858,997.7471821756225,475.0,606.0225288159273,610.0
2014,366.3,540.0,900.0,568.4,355.6,6434.0
2014,131.1,908.5050445103858,997.7471821756225,1100.0,300.0,637.0
2014,392.5,2200.0,3500.0,573.3,1450.0,3065.0
2014,187.8,700.0,1600.0,2000.0,200.0,1109.0
2014,317.3,908.5050445103858,1250.0,404.8,525.0,1813.0
2014,84.3,600.0,997.7471821756225,333.3,800.0,294.0
2014,891.4,108.0,662.5,448.8,129.4,5109.0
2014,196.0,2700.0,950.0,585.7,1900.0,2724.0
2014,75.2,908.5050445103858,1100.0,137.5,606.0225288159273,508.0
2014,276.2,550.0,997.7471821756225,1733.3,500.0,1481.0
2014,751.1,338.9,676.9,424.3,147.4,5121.0
2014,97.3,908.5050445103858,997.7471821756225,242.9,606.0225288159273,448.0
2014,155.0,700.0,1400.0,200.0,900.0,724.0
2014,192.0,908.5050445103858,997.7471821756225,166.7,600.0,312.0
2014,85.7,908.5050445103858,400.0,137.5,606.0225288159273,325.0
2014,157.3,70.0,850.0,378.6,225.0,2156.0
2014,72.4,908.5050445103858,997.7471821756225,1100.0,400.0,433.0
2014,104.3,908.5050445103858,125.0,400.0,606.0225288159273,674.0
2014,233.8,908.5050445103858,997.7471821756225,370.0,300.0,1475.0
2014,98.3,908.5050445103858,997.7471821756225,833.3,450.0,621.0
2014,1592.1,161.5,1041.7,589.2,335.7,15468.0
2014,103.8,908.5050445103858,997.7471821756225,500.0,606.0225288159273,219.0
2014,579.3,655.6,450.0,503.8,266.7,5315.0
2014,325.7,625.0,997.7471821756225,1050.0,475.0,1873.0
2014,925.8,122.2,507.7,306.3,480.0,7193.0
2014,43.3,908.5050445103858,997.7471821756225,1100.0,606.0225288159273,176.0
2014,250.8,908.5050445103858,1450.0,770.0,312.5,1698.0
2014,1760.7,218.2,471.0,960.0,65.2,7775.0
2014,55.1,908.5050445103858,997.7471821756225,1157.552021089631,700.0,334.0
2014,227.9,320.0,997.7471821756225,175.0,606.0225288159273,812.0
2014,185.7,1600.0,325.0,258.3,400.0,1109.0
2014,469.6,245.5,733.3,584.2,262.5,2105.0
2014,1461.5,325.0,1030.8,979.4,95.2,9911.0
2014,83.1,908.5050445103858,1000.0,766.7,606.0225288159273,1162.0
2014,342.9,460.0,466.7,268.0,116.7,2377.0
2014,251.3,908.5050445103858,997.7471821756225,866.7,160.0,3637.0
2014,72.1,400.0,997.7471821756225,1600.0,50.0,781.0
2014,158.1,1800.0,2300.0,716.7,606.0225288159273,761.0
2014,50.8,908.5050445103858,997.7471821756225,300.0,606.0225288159273,358.0
2014,130.5,908.5050445103858,1100.0,483.3,1300.0,627.0
2014,86.0,908.5050445103858,700.0,220.0,250.0,635.0
2014,275.8,233.3,1400.0,244.4,1000.0,4641.0
2014,87.6,908.5050445103858,997.7471821756225,150.0,606.0225288159273,498.0
2014,166.1,908.5050445103858,1000.0,1566.7,633.3,963.0
2014,110.0,900.0,300.0,75.0,606.0225288159273,226.0
2014,105.3,1400.0,500.0,200.0,400.0,390.0
2014,237.2,300.0,1200.0,666.7,100.0,1790.0
2014,95.3,800.0,500.0,450.0,400.0,367.0
2014,412.9,742.9,1500.0,1857.1,566.7,2312.0
2014,89.7,908.5050445103858,1300.0,366.7,800.0,564.0
2014,293.7,760.0,875.0,1080.0,312.5,3614.0
2014,763.9,168.8,405.9,606.9,157.7,8030.0
2014,78.7,908.5050445103858,900.0,533.3,600.0,812.0
2014,515.6,262.5,780.0,244.8,833.3,6656.0
2014,108.3,908.5050445103858,997.7471821756225,850.0,400.0,1060.0
2014,195.3,2500.0,1150.0,714.3,606.0225288159273,1736.0
2014,190.1,908.5050445103858,997.7471821756225,1000.0,606.0225288159273,3572.0
2014,166.9,500.0,997.7471821756225,766.7,900.0,1349.0
2014,1683.2,128.6,529.4,1458.8,300.0,6531.0
2014,180.3,908.5050445103858,1400.0,380.0,606.0225288159273,657.0
2014,92.4,800.0,240.0,542.9,606.0225288159273,991.0
2014,77.1,908.5050445103858,997.7471821756225,1500.0,300.0,259.0
2014,1063.5,523.8,954.5,631.8,151.9,8882.0
2014,91.3,250.0,700.0,600.0,350.0,278.0
2014,228.5,908.5050445103858,997.7471821756225,466.7,606.0225288159273,697.0
2014,84.0,908.5050445103858,997.7471821756225,1157.552021089631,500.0,371.0
2014,1395.3,116.1,460.0,375.3,92.6,14100.0
2014,80.0,908.5050445103858,997.7471821756225,400.0,700.0,203.0
2014,69.1,600.0,400.0,200.0,150.0,1299.0
2014,1506.1,192.7,800.0,325.0,243.3,18605.0
2014,83.8,908.5050445103858,300.0,1900.0,200.0,463.0
2014,72.6,908.5050445103858,997.7471821756225,220.0,606.0225288159273,209.0
2014,87.8,450.0,997.7471821756225,2200.0,606.0225288159273,563.0
2014,122.3,1800.0,1600.0,660.0,800.0,708.0
2014,894.6,1212.5,528.6,1031.3,783.3,3767.0
2014,308.6,600.0,900.0,783.3,120.0,1429.0
2014,17.7,908.5050445103858,997.7471821756225,150.0,606.0225288159273,409.0
2014,598.3,369.2,1300.0,1457.1,820.0,3401.0
2014,88.2,908.5050445103858,1300.0,675.0,600.0,962.0
2014,17.9,908.5050445103858,997.7471821756225,500.0,606.0225288159273,187.0
2014,34.8,133.3,400.0,100.0,300.0,513.0
2014,929.5,233.3,1300.0,855.6,323.5,10063.0
2014,48.7,908.5050445103858,997.7471821756225,75.0,606.0225288159273,171.0
2014,101.8,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,353.0
2014,1421.3,1054.5,1325.0,624.0,435.0,10591.0
2014,231.8,62.5,600.0,208.7,250.0,2600.0
2014,88.0,908.5050445103858,500.0,260.0,606.0225288159273,591.0
2014,420.3,1750.0,1266.7,611.8,328.6,6640.0
2014,872.8,1033.3,950.0,780.0,163.2,6000.0
2014,89.7,900.0,800.0,700.0,606.0225288159273,1236.0
2015,410.4,1466.7,1100.0,1337.5,540.0,3000.0
2015,35.8,908.5050445103858,997.7471821756225,150.0,606.0225288159273,379.0
2015,61.4,908.5050445103858,997.7471821756225,100.0,606.0225288159273,265.0
2015,208.1,1200.0,2200.0,2300.0,316.7,3746.0
2015,581.0,1450.0,1300.0,600.0,220.0,7345.0
2015,89.1,600.0,1700.0,1157.552021089631,1400.0,2148.0
2015,172.3,200.0,750.0,418.2,116.7,1907.0
2015,10.4,908.5050445103858,997.7471821756225,400.0,606.0225288159273,126.0
2015,85.3,908.5050445103858,997.7471821756225,420.0,350.0,887.0
2015,261.8,1100.0,1950.0,606.7,400.0,5669.0
2015,78.8,908.5050445103858,600.0,600.0,606.0225288159273,204.0
2015,125.3,908.5050445103858,997.7471821756225,1300.0,333.3,932.0
2015,41.2,908.5050445103858,997.7471821756225,100.0,606.0225288159273,267.0
2015,86.2,450.0,900.0,162.5,700.0,1209.0
2015,1696.1,305.9,770.0,1119.4,205.6,7939.0
