01. Ano;02. Nome Região (Portugal);03. Âmbito Geográfico;04. Filtro 1;07. Escala;09. Valor
2011;Portimão;Município;Total; pessoas;3828.7
2011;Porto;Município;25-34; pessoas;3442.9
2011;Porto;Município;35-44; pessoas;3292.7
2011;Porto;Município;45-54; pessoas;3958.1
2011;Porto;Município;55 ou mais anos; pessoas;2954.7
2011;Porto;Município;Menos de 25 anos; pessoas;1550.7
2011;Porto;Município;Total; pessoas;15199.0
2011;Porto de Mós;Município;25-34; pessoas;218.8
2011;Porto de Mós;Município;35-44; pessoas;227.7
2011;Porto de Mós;Município;45-54; pessoas;195.3
2011;Porto de Mós;Município;55 ou mais anos; pessoas;158.3
2011;Porto de Mós;Município;Menos de 25 anos; pessoas;102.0
2011;Porto de Mós;Município;Total; pessoas;902.1
2011;Porto Moniz;Município;25-34; pessoas;181.02340425531915
2011;Porto Moniz;Município;35-44; pessoas;181.02340425531915
2011;Porto Moniz;Município;45-54; pessoas;181.02340425531915
2011;Porto Moniz;Município;55 ou mais anos; pessoas;181.02340425531915
2011;Porto Moniz;Município;Menos de 25 anos; pessoas;181.02340425531915
2011;Porto Moniz;Município;Total; pessoas;181.02340425531915
2011;Porto Santo;Município;25-34; pessoas;734.9736842105264
2011;Porto Santo;Município;35-44; pessoas;734.9736842105264
2011;Porto Santo;Município;45-54; pessoas;734.9736842105264
2011;Porto Santo;Município;55 ou mais anos; pessoas;734.9736842105264
2011;Porto Santo;Município;Menos de 25 anos; pessoas;734.9736842105264
2011;Porto Santo;Município;Total; pessoas;734.9736842105264
2011;Póvoa de Lanhoso;Município;25-34; pessoas;228.5
2011;Póvoa de Lanhoso;Município;35-44; pessoas;214.1
2011;Póvoa de Lanhoso;Município;45-54; pessoas;260.4
2011;Póvoa de Lanhoso;Município;55 ou mais anos; pessoas;249.7
2011;Póvoa de Lanhoso;Município;Menos de 25 anos; pessoas;137.9
2011;Póvoa de Lanhoso;Município;Total; pessoas;1090.6
2011;Póvoa de Varzim;Município;25-34; pessoas;861.0
2011;Póvoa de Varzim;Município;35-44; pessoas;835.4
2011;Póvoa de Varzim;Município;45-54; pessoas;913.8
2011;Póvoa de Varzim;Município;55 ou mais anos; pessoas;836.6
2011;Póvoa de Varzim;Município;Menos de 25 anos; pessoas;494.4
2011;Póvoa de Varzim;Município;Total; pessoas;3941.2
2011;Povoação;Município;25-34; pessoas;482.6660377358491
2011;Povoação;Município;35-44; pessoas;482.6660377358491
2011;Povoação;Município;45-54; pessoas;482.6660377358491
2011;Povoação;Município;55 ou mais anos; pessoas;482.6660377358491
2011;Povoação;Município;Menos de 25 anos; pessoas;482.6660377358491
2011;Povoação;Município;Total; pessoas;482.6660377358491
2011;Proença-a-Nova;Município;25-34; pessoas;57.9
2011;Proença-a-Nova;Município;35-44; pessoas;39.4
2011;Proença-a-Nova;Município;45-54; pessoas;59.1
2011;Proença-a-Nova;Município;55 ou mais anos; pessoas;59.3
2011;Proença-a-Nova;Município;Menos de 25 anos; pessoas;28.8
2011;Proença-a-Nova;Município;Total; pessoas;244.5
2011;Redondo;Município;25-34; pessoas;81.8
2011;Redondo;Município;35-44; pessoas;73.2
2011;Redondo;Município;45-54; pessoas;72.8
2011;Redondo;Município;55 ou mais anos; pessoas;48.8
2011;Redondo;Município;Menos de 25 anos; pessoas;48.3
2011;Redondo;Município;Total; pessoas;324.8
2011;Reguengos de Monsaraz;Município;25-34; pessoas;138.8
2011;Reguengos de Monsaraz;Município;35-44; pessoas;132.8
2011;Reguengos de Monsaraz;Município;45-54; pessoas;124.0
2011;Reguengos de Monsaraz;Município;55 ou mais anos; pessoas;82.6
2011;Reguengos de Monsaraz;Município;Menos de 25 anos; pessoas;76.5
2011;Reguengos de Monsaraz;Município;Total; pessoas;554.6
2011;Resende;Município;25-34; pessoas;180.8
2011;Resende;Município;35-44; pessoas;196.8
2011;Resende;Município;45-54; pessoas;208.1
2011;Resende;Município;55 ou mais anos; pessoas;94.8
2011;Resende;Município;Menos de 25 anos; pessoas;130.3
2011;Resende;Município;Total; pessoas;810.6
2011;Ribeira Brava;Município;25-34; pessoas;1426.448076923077
2011;Ribeira Brava;Município;35-44; pessoas;1426.448076923077
2011;Ribeira Brava;Município;45-54; pessoas;1426.448076923077
2011;Ribeira Brava;Município;55 ou mais anos; pessoas;1426.448076923077
2011;Ribeira Brava;Município;Menos de 25 anos; pessoas;1426.448076923077
2011;Ribeira Brava;Município;Total; pessoas;1426.448076923077
2011;Ribeira de Pena;Município;25-34; pessoas;81.5
2011;Ribeira de Pena;Município;35-44; pessoas;76.2
2011;Ribeira de Pena;Município;45-54; pessoas;117.2
2011;Ribeira de Pena;Município;55 ou mais anos; pessoas;79.1
2011;Ribeira de Pena;Município;Menos de 25 anos; pessoas;58.2
2011;Ribeira de Pena;Município;Total; pessoas;412.1
2011;Ribeira Grande;Município;25-34; pessoas;1685.3066666666666
2011;Ribeira Grande;Município;35-44; pessoas;1685.3066666666666
2011;Ribeira Grande;Município;45-54; pessoas;1685.3066666666666
2011;Ribeira Grande;Município;55 ou mais anos; pessoas;1685.3066666666666
2011;Ribeira Grande;Município;Menos de 25 anos; pessoas;1685.3066666666666
2011;Ribeira Grande;Município;Total; pessoas;1685.3066666666666
2011;Rio Maior;Município;25-34; pessoas;194.0
2011;Rio Maior;Município;35-44; pessoas;180.9
2011;Rio Maior;Município;45-54; pessoas;147.4
2011;Rio Maior;Município;55 ou mais anos; pessoas;142.1
2011;Rio Maior;Município;Menos de 25 anos; pessoas;96.1
2011;Rio Maior;Município;Total; pessoas;760.5
2011;Sabrosa;Município;25-34; pessoas;77.8
2011;Sabrosa;Município;35-44; pessoas;64.9
2011;Sabrosa;Município;45-54; pessoas;82.3
2011;Sabrosa;Município;55 ou mais anos; pessoas;63.2
2011;Sabrosa;Município;Menos de 25 anos; pessoas;43.3
2011;Sabrosa;Município;Total; pessoas;331.4
2011;Sabugal;Município;25-34; pessoas;80.1
2011;Sabugal;Município;35-44; pessoas;56.5
2011;Sabugal;Município;45-54; pessoas;68.3
2011;Sabugal;Município;55 ou mais anos; pessoas;55.9
2011;Sabugal;Município;Menos de 25 anos; pessoas;58.0
2011;Sabugal;Município;Total; pessoas;318.8
2011;Salvaterra de Magos;Município;25-34; pessoas;294.8
2011;Salvaterra de Magos;Município;35-44; pessoas;332.3
2011;Salvaterra de Magos;Município;45-54; pessoas;362.1
2011;Salvaterra de Magos;Município;55 ou mais anos; pessoas;326.4
2011;Salvaterra de Magos;Município;Menos de 25 anos; pessoas;182.3
2011;Salvaterra de Magos;Município;Total; pessoas;1497.8
2011;Santa Comba Dão;Município;25-34; pessoas;80.3
2011;Santa Comba Dão;Município;35-44; pessoas;82.5
2011;Santa Comba Dão;Município;45-54; pessoas;103.8
2011;Santa Comba Dão;Município;55 ou mais anos; pessoas;104.0
2011;Santa Comba Dão;Município;Menos de 25 anos; pessoas;36.1
2011;Santa Comba Dão;Município;Total; pessoas;406.8
2011;Santa Cruz;Município;25-34; pessoas;2527.058064516129
2011;Santa Cruz;Município;35-44; pessoas;2527.058064516129
2011;Santa Cruz;Município;45-54; pessoas;2527.058064516129
2011;Santa Cruz;Município;55 ou mais anos; pessoas;2527.058064516129
2011;Santa Cruz;Município;Menos de 25 anos; pessoas;2527.058064516129
2011;Santa Cruz;Município;Total; pessoas;2527.058064516129
2011;Santa Cruz da Graciosa;Município;25-34; pessoas;399.6403846153846
2011;Santa Cruz da Graciosa;Município;35-44; pessoas;399.6403846153846
2011;Santa Cruz da Graciosa;Município;45-54; pessoas;399.6403846153846
2011;Santa Cruz da Graciosa;Município;55 ou mais anos; pessoas;399.6403846153846
2011;Santa Cruz da Graciosa;Município;Menos de 25 anos; pessoas;399.6403846153846
2011;Santa Cruz da Graciosa;Município;Total; pessoas;399.6403846153846
2011;Santa Cruz das Flores;Município;25-34; pessoas;123.08461538461538
2011;Santa Cruz das Flores;Município;35-44; pessoas;123.08461538461538
2011;Santa Cruz das Flores;Município;45-54; pessoas;123.08461538461538
2011;Santa Cruz das Flores;Município;55 ou mais anos; pessoas;123.08461538461538
2011;Santa Cruz das Flores;Município;Menos de 25 anos; pessoas;123.08461538461538
2011;Santa Cruz das Flores;Município;Total; pessoas;123.08461538461538
2011;Santa Maria da Feira;Município;25-34; pessoas;1625.0
2011;Santa Maria da Feira;Município;35-44; pessoas;2004.9
2011;Santa Maria da Feira;Município;45-54; pessoas;2372.3
2011;Santa Maria da Feira;Município;55 ou mais anos; pessoas;1924.2
2011;Santa Maria da Feira;Município;Menos de 25 anos; pessoas;850.1
2011;Santa Maria da Feira;Município;Total; pessoas;8776.5
2011;Santa Marta de Penaguião;Município;25-34; pessoas;100.4
2011;Santa Marta de Penaguião;Município;35-44; pessoas;107.2
2011;Santa Marta de Penaguião;Município;45-54; pessoas;112.1
2011;Santa Marta de Penaguião;Município;55 ou mais anos; pessoas;91.2
2011;Santa Marta de Penaguião;Município;Menos de 25 anos; pessoas;55.5
2011;Santa Marta de Penaguião;Município;Total; pessoas;466.3
2011;Santana;Município;25-34; pessoas;423.8374999999999
2011;Santana;Município;35-44; pessoas;423.8374999999999
2011;Santana;Município;45-54; pessoas;423.8374999999999
2011;Santana;Município;55 ou mais anos; pessoas;423.8374999999999
2011;Santana;Município;Menos de 25 anos; pessoas;423.8374999999999
2011;Santana;Município;Total; pessoas;423.8374999999999
2011;Santarém;Município;25-34; pessoas;648.3
2011;Santarém;Município;35-44; pessoas;569.0
2011;Santarém;Município;45-54; pessoas;526.7
2011;Santarém;Município;55 ou mais anos; pessoas;401.1
2011;Santarém;Município;Menos de 25 anos; pessoas;294.3
2011;Santarém;Município;Total; pessoas;2439.3
2011;Santiago do Cacém;Município;25-34; pessoas;244.8
2011;Santiago do Cacém;Município;35-44; pessoas;177.9
2011;Santiago do Cacém;Município;45-54; pessoas;211.8
2011;Santiago do Cacém;Município;55 ou mais anos; pessoas;201.8
2011;Santiago do Cacém;Município;Menos de 25 anos; pessoas;133.5
2011;Santiago do Cacém;Município;Total; pessoas;969.8
2011;Santo Tirso;Município;25-34; pessoas;1053.0
2011;Santo Tirso;Município;35-44; pessoas;1237.3
2011;Santo Tirso;Município;45-54; pessoas;1927.6
2011;Santo Tirso;Município;55 ou mais anos; pessoas;1713.7
2011;Santo Tirso;Município;Menos de 25 anos; pessoas;730.3
2011;Santo Tirso;Município;Total; pessoas;6661.8
2011;São Brás de Alportel;Município;25-34; pessoas;87.2
2011;São Brás de Alportel;Município;35-44; pessoas;105.3
2011;São Brás de Alportel;Município;45-54; pessoas;75.4
2011;São Brás de Alportel;Município;55 ou mais anos; pessoas;54.2
2011;São Brás de Alportel;Município;Menos de 25 anos; pessoas;48.1
2011;São Brás de Alportel;Município;Total; pessoas;370.1
2011;São João da Madeira;Município;25-34; pessoas;227.8
2011;São João da Madeira;Município;35-44; pessoas;226.6
2011;São João da Madeira;Município;45-54; pessoas;279.4
2011;São João da Madeira;Município;55 ou mais anos; pessoas;224.6
2011;São João da Madeira;Município;Menos de 25 anos; pessoas;111.3
2011;São João da Madeira;Município;Total; pessoas;1069.7
2011;São João da Pesqueira;Município;25-34; pessoas;67.2
2011;São João da Pesqueira;Município;35-44; pessoas;71.0
2011;São João da Pesqueira;Município;45-54; pessoas;56.8
2011;São João da Pesqueira;Município;55 ou mais anos; pessoas;55.3
2011;São João da Pesqueira;Município;Menos de 25 anos; pessoas;46.8
2011;São João da Pesqueira;Município;Total; pessoas;297.1
2011;São Pedro do Sul;Município;25-34; pessoas;155.2
2011;São Pedro do Sul;Município;35-44; pessoas;145.7
2011;São Pedro do Sul;Município;45-54; pessoas;138.1
2011;São Pedro do Sul;Município;55 ou mais anos; pessoas;132.8
2011;São Pedro do Sul;Município;Menos de 25 anos; pessoas;100.3
2011;São Pedro do Sul;Município;Total; pessoas;672.0
2011;São Roque do Pico;Município;25-34; pessoas;340.55849056603773
2011;São Roque do Pico;Município;35-44; pessoas;340.55849056603773
2011;São Roque do Pico;Município;45-54; pessoas;340.55849056603773
2011;São Roque do Pico;Município;55 ou mais anos; pessoas;340.55849056603773
2011;São Roque do Pico;Município;Menos de 25 anos; pessoas;340.55849056603773
2011;São Roque do Pico;Município;Total; pessoas;340.55849056603773
2011;São Vicente;Município;25-34; pessoas;336.96
2011;São Vicente;Município;35-44; pessoas;336.96
2011;São Vicente;Município;45-54; pessoas;336.96
2011;São Vicente;Município;55 ou mais anos; pessoas;336.96
2011;São Vicente;Município;Menos de 25 anos; pessoas;336.96
2011;São Vicente;Município;Total; pessoas;336.96
2011;Sardoal;Município;25-34; pessoas;50.8
2011;Sardoal;Município;35-44; pessoas;37.7
2011;Sardoal;Município;45-54; pessoas;37.0
2011;Sardoal;Município;55 ou mais anos; pessoas;30.0
2011;Sardoal;Município;Menos de 25 anos; pessoas;45.8
2011;Sardoal;Município;Total; pessoas;201.3
2011;Sátão;Município;25-34; pessoas;124.3
2011;Sátão;Município;35-44; pessoas;133.8
2011;Sátão;Município;45-54; pessoas;146.8
2011;Sátão;Município;55 ou mais anos; pessoas;97.7
2011;Sátão;Município;Menos de 25 anos; pessoas;80.8
2011;Sátão;Município;Total; pessoas;583.3
2011;Seia;Município;25-34; pessoas;269.1
2011;Seia;Município;35-44; pessoas;247.4
2011;Seia;Município;45-54; pessoas;373.7
2011;Seia;Município;55 ou mais anos; pessoas;363.2
2011;Seia;Município;Menos de 25 anos; pessoas;205.5
2011;Seia;Município;Total; pessoas;1458.8
2011;Seixal;Município;25-34; pessoas;1728.8
2011;Seixal;Município;35-44; pessoas;1780.0
2011;Seixal;Município;45-54; pessoas;1639.6
2011;Seixal;Município;55 ou mais anos; pessoas;1372.8
2011;Seixal;Município;Menos de 25 anos; pessoas;766.0
2011;Seixal;Município;Total; pessoas;7287.1
2011;Sernancelhe;Município;25-34; pessoas;44.3
2011;Sernancelhe;Município;35-44; pessoas;39.8
2011;Sernancelhe;Município;45-54; pessoas;62.5
2011;Sernancelhe;Município;55 ou mais anos; pessoas;37.9
2011;Sernancelhe;Município;Menos de 25 anos; pessoas;34.5
2011;Sernancelhe;Município;Total; pessoas;219.0
2011;Serpa;Município;25-34; pessoas;189.7
2011;Serpa;Município;35-44; pessoas;236.8
2011;Serpa;Município;45-54; pessoas;211.3
2011;Serpa;Município;55 ou mais anos; pessoas;181.3
2011;Serpa;Município;Menos de 25 anos; pessoas;101.6
2011;Serpa;Município;Total; pessoas;920.7
2011;Sertã;Município;25-34; pessoas;129.2
2011;Sertã;Município;35-44; pessoas;147.7
2011;Sertã;Município;45-54; pessoas;129.0
2011;Sertã;Município;55 ou mais anos; pessoas;87.2
2011;Sertã;Município;Menos de 25 anos; pessoas;129.3
2011;Sertã;Município;Total; pessoas;622.3
2011;Sesimbra;Município;25-34; pessoas;513.3
2011;Sesimbra;Município;35-44; pessoas;563.8
2011;Sesimbra;Município;45-54; pessoas;436.2
2011;Sesimbra;Município;55 ou mais anos; pessoas;278.0
2011;Sesimbra;Município;Menos de 25 anos; pessoas;192.1
2011;Sesimbra;Município;Total; pessoas;1983.4
2011;Setúbal;Município;25-34; pessoas;1510.4
2011;Setúbal;Município;35-44; pessoas;1563.0
2011;Setúbal;Município;45-54; pessoas;1417.0
2011;Setúbal;Município;55 ou mais anos; pessoas;1120.8
2011;Setúbal;Município;Menos de 25 anos; pessoas;646.8
2011;Setúbal;Município;Total; pessoas;6258.0
2011;Sever do Vouga;Município;25-34; pessoas;88.6
2011;Sever do Vouga;Município;35-44; pessoas;85.7
2011;Sever do Vouga;Município;45-54; pessoas;121.8
2011;Sever do Vouga;Município;55 ou mais anos; pessoas;129.8
2011;Sever do Vouga;Município;Menos de 25 anos; pessoas;53.2
2011;Sever do Vouga;Município;Total; pessoas;479.0
2011;Silves;Município;25-34; pessoas;436.7
2011;Silves;Município;35-44; pessoas;465.0
2011;Silves;Município;45-54; pessoas;441.2
2011;Silves;Município;55 ou mais anos; pessoas;297.1
2011;Silves;Município;Menos de 25 anos; pessoas;156.6
2011;Silves;Município;Total; pessoas;1796.5
2011;Sines;Município;25-34; pessoas;168.1
2011;Sines;Município;35-44; pessoas;139.5
2011;Sines;Município;45-54; pessoas;135.9
2011;Sines;Município;55 ou mais anos; pessoas;75.6
2011;Sines;Município;Menos de 25 anos; pessoas;94.0
2011;Sines;Município;Total; pessoas;613.1
2011;Sintra;Município;25-34; pessoas;4232.4
2011;Sintra;Município;35-44; pessoas;5218.8
2011;Sintra;Município;45-54; pessoas;4280.3
2011;Sintra;Município;55 ou mais anos; pessoas;3034.0
2011;Sintra;Município;Menos de 25 anos; pessoas;1643.1
2011;Sintra;Município;Total; pessoas;18408.5
2011;Sobral de Monte Agraço;Município;25-34; pessoas;72.4
2011;Sobral de Monte Agraço;Município;35-44; pessoas;84.8
2011;Sobral de Monte Agraço;Município;45-54; pessoas;65.2
2011;Sobral de Monte Agraço;Município;55 ou mais anos; pessoas;56.8
2011;Sobral de Monte Agraço;Município;Menos de 25 anos; pessoas;51.2
2011;Sobral de Monte Agraço;Município;Total; pessoas;330.3
2011;Soure;Município;25-34; pessoas;147.9
2011;Soure;Município;35-44; pessoas;151.6
2011;Soure;Município;45-54; pessoas;158.3
2011;Soure;Município;55 ou mais anos; pessoas;166.0
2011;Soure;Município;Menos de 25 anos; pessoas;72.9
2011;Soure;Município;Total; pessoas;696.8
2011;Sousel;Município;25-34; pessoas;45.8
2011;Sousel;Município;35-44; pessoas;33.5
2011;Sousel;Município;45-54; pessoas;37.3
2011;Sousel;Município;55 ou mais anos; pessoas;26.9
2011;Sousel;Município;Menos de 25 anos; pessoas;30.3
2011;Sousel;Município;Total; pessoas;173.9
2011;Tábua;Município;25-34; pessoas;94.0
2011;Tábua;Município;35-44; pessoas;102.3
2011;Tábua;Município;45-54; pessoas;131.5
2011;Tábua;Município;55 ou mais anos; pessoas;105.2
2011;Tábua;Município;Menos de 25 anos; pessoas;84.1
2011;Tábua;Município;Total; pessoas;517.0
2011;Tabuaço;Município;25-34; pessoas;77.9
2011;Tabuaço;Município;35-44; pessoas;74.5
2011;Tabuaço;Município;45-54; pessoas;108.8
2011;Tabuaço;Município;55 ou mais anos; pessoas;70.6
2011;Tabuaço;Município;Menos de 25 anos; pessoas;45.6
2011;Tabuaço;Município;Total; pessoas;377.3
2011;Tarouca;Município;25-34; pessoas;97.8
2011;Tarouca;Município;35-44; pessoas;120.1
2011;Tarouca;Município;45-54; pessoas;129.8
2011;Tarouca;Município;55 ou mais anos; pessoas;77.1
2011;Tarouca;Município;Menos de 25 anos; pessoas;74.9
2011;Tarouca;Município;Total; pessoas;499.7
2011;Tavira;Município;25-34; pessoas;302.3
2011;Tavira;Município;35-44; pessoas;308.9
2011;Tavira;Município;45-54; pessoas;281.8
2011;Tavira;Município;55 ou mais anos; pessoas;184.8
2011;Tavira;Município;Menos de 25 anos; pessoas;123.1
2011;Tavira;Município;Total; pessoas;1200.9
2011;Terras de Bouro;Município;25-34; pessoas;91.3
2011;Terras de Bouro;Município;35-44; pessoas;106.0
2011;Terras de Bouro;Município;45-54; pessoas;100.0
2011;Terras de Bouro;Município;55 ou mais anos; pessoas;74.3
2011;Terras de Bouro;Município;Menos de 25 anos; pessoas;51.5
2011;Terras de Bouro;Município;Total; pessoas;423.0
2011;Tomar;Município;25-34; pessoas;428.5
2011;Tomar;Município;35-44; pessoas;422.1
2011;Tomar;Município;45-54; pessoas;372.6
2011;Tomar;Município;55 ou mais anos; pessoas;287.0
2011;Tomar;Município;Menos de 25 anos; pessoas;280.3
2011;Tomar;Município;Total; pessoas;1790.4
2011;Tondela;Município;25-34; pessoas;162.4
2011;Tondela;Município;35-44; pessoas;170.3
2011;Tondela;Município;45-54; pessoas;197.8
2011;Tondela;Município;55 ou mais anos; pessoas;193.8
2011;Tondela;Município;Menos de 25 anos; pessoas;137.3
2011;Tondela;Município;Total; pessoas;861.7
